dt,province,type,value
2025-01-17 00:30:00,广东,load,28585.12474643457
2025-01-17 00:45:00,广东,load,26031.606680077526
2025-01-17 01:00:00,广东,load,30298.727642424044
2025-01-17 01:15:00,广东,load,32998.377395004616
2025-01-17 01:30:00,广东,load,32831.888821821805
2025-01-17 01:45:00,广东,load,29654.355615120592
2025-01-17 02:00:00,广东,load,29436.68190945733
2025-01-17 02:15:00,广东,load,31043.161384112536
2025-01-17 02:30:00,广东,load,28842.42184121756
2025-01-17 02:45:00,广东,load,30792.6878497292
2025-01-17 03:00:00,广东,load,31489.120417577036
2025-01-17 03:15:00,广东,load,32180.39983582646
2025-01-17 03:30:00,广东,load,30189.76888528007
2025-01-17 03:45:00,广东,load,30034.489374734552
2025-01-17 04:00:00,广东,load,29023.026119865157
2025-01-17 04:15:00,广东,load,29099.67946894021
2025-01-17 04:30:00,广东,load,30000.28166214771
2025-01-17 04:45:00,广东,load,30891.048260224266
2025-01-17 05:00:00,广东,load,31710.376939349873
2025-01-17 05:15:00,广东,load,29135.231573979483
2025-01-17 05:30:00,广东,load,32579.032853439283
2025-01-17 05:45:00,广东,load,29933.314598436147
2025-01-17 06:00:00,广东,load,38307.949058477345
2025-01-17 06:15:00,广东,load,37219.182481278265
2025-01-17 06:30:00,广东,load,34703.63960959059
2025-01-17 06:45:00,广东,load,39666.06809454157
2025-01-17 07:00:00,广东,load,39445.26584563865
2025-01-17 07:15:00,广东,load,37918.00866432268
2025-01-17 07:30:00,广东,load,38440.48607583731
2025-01-17 07:45:00,广东,load,39113.90882655615
2025-01-17 08:00:00,广东,load,49996.181214670185
2025-01-17 08:15:00,广东,load,51546.420983980555
2025-01-17 08:30:00,广东,load,53531.39701943274
2025-01-17 08:45:00,广东,load,50458.56586524613
2025-01-17 09:00:00,广东,load,52780.336898249945
2025-01-17 09:15:00,广东,load,50305.12729306489
2025-01-17 09:30:00,广东,load,53039.64497365029
2025-01-17 09:45:00,广东,load,52286.53777655378
2025-01-17 10:00:00,广东,load,49917.30227614174
2025-01-17 10:15:00,广东,load,54087.10903168576
2025-01-17 10:30:00,广东,load,51238.11263480293
2025-01-17 10:45:00,广东,load,51124.62134447843
2025-01-17 11:00:00,广东,load,52640.853795846415
2025-01-17 11:15:00,广东,load,54062.95602414307
2025-01-17 11:30:00,广东,load,50816.26727153241
2025-01-17 11:45:00,广东,load,52432.51977477196
2025-01-17 12:00:00,广东,load,52983.22475049586
2025-01-17 12:15:00,广东,load,53379.65841089471
2025-01-17 12:30:00,广东,load,52604.66233291584
2025-01-17 12:45:00,广东,load,51789.45824137502
2025-01-17 13:00:00,广东,load,54098.61466902692
2025-01-17 13:15:00,广东,load,55469.21582456956
2025-01-17 13:30:00,广东,load,53731.79148202159
2025-01-17 13:45:00,广东,load,50957.97427475809
2025-01-17 14:00:00,广东,load,55994.839706236504
2025-01-17 14:15:00,广东,load,56695.90226162929
2025-01-17 14:30:00,广东,load,51795.60134668724
2025-01-17 14:45:00,广东,load,53825.403942935096
2025-01-17 15:00:00,广东,load,56268.7313915078
2025-01-17 15:15:00,广东,load,58426.243204567545
2025-01-17 15:30:00,广东,load,55371.19056151311
2025-01-17 15:45:00,广东,load,54247.9955881563
2025-01-17 16:00:00,广东,load,55065.65533834274
2025-01-17 16:15:00,广东,load,57402.31462872228
2025-01-17 16:30:00,广东,load,54371.05373131319
2025-01-17 16:45:00,广东,load,54141.21199002462
2025-01-17 17:00:00,广东,load,54615.88471672695
2025-01-17 17:15:00,广东,load,53910.00708761193
2025-01-17 17:30:00,广东,load,55524.00547399219
2025-01-17 17:45:00,广东,load,57777.01768770434
2025-01-17 18:00:00,广东,load,55824.61890967404
2025-01-17 18:15:00,广东,load,54961.469746810566
2025-01-17 18:30:00,广东,load,54902.283096626685
2025-01-17 18:45:00,广东,load,52995.21378695501
2025-01-17 19:00:00,广东,load,49664.66466572074
2025-01-17 19:15:00,广东,load,48223.2442044808
2025-01-17 19:30:00,广东,load,48069.28012961406
2025-01-17 19:45:00,广东,load,53129.66135176729
2025-01-17 20:00:00,广东,load,48788.12936254853
2025-01-17 20:15:00,广东,load,47212.313424857224
2025-01-17 20:30:00,广东,load,47700.463605691686
2025-01-17 20:45:00,广东,load,50062.66856379513
2025-01-17 21:00:00,广东,load,48509.905615806645
2025-01-17 21:15:00,广东,load,46182.58303252395
2025-01-17 21:30:00,广东,load,49718.8434018628
2025-01-17 21:45:00,广东,load,47337.78387169151
2025-01-17 22:00:00,广东,load,51149.946664326315
2025-01-17 22:15:00,广东,load,49960.072098571974
2025-01-17 22:30:00,广东,load,47669.01715651187
2025-01-17 22:45:00,广东,load,50261.52454260267
2025-01-17 23:00:00,广东,load,30441.783265791106
2025-01-17 23:15:00,广东,load,31619.16051268333
2025-01-17 23:30:00,广东,load,31067.09922594171
2025-01-17 23:45:00,广东,load,29070.46501751369
2025-01-18 00:00:00,广东,load,24894.675251523808
2025-01-18 00:15:00,广东,load,27404.941226371742
2025-01-18 00:30:00,广东,load,25357.837001840187
2025-01-18 00:45:00,广东,load,25254.527305137006
2025-01-18 01:00:00,广东,load,24427.31613097597
2025-01-18 01:15:00,广东,load,26495.39859839019
2025-01-18 01:30:00,广东,load,28953.78737886472
2025-01-18 01:45:00,广东,load,24258.70062861859
2025-01-18 02:00:00,广东,load,25896.329185009137
2025-01-18 02:15:00,广东,load,27978.330833123146
2025-01-18 02:30:00,广东,load,25740.537913131426
2025-01-18 02:45:00,广东,load,26538.557694374602
2025-01-18 03:00:00,广东,load,24266.40970777968
2025-01-18 03:15:00,广东,load,26502.460645811472
2025-01-18 03:30:00,广东,load,25579.28360249318
2025-01-18 03:45:00,广东,load,27338.594993519793
2025-01-18 04:00:00,广东,load,27641.079077347127
2025-01-18 04:15:00,广东,load,29744.34546302792
2025-01-18 04:30:00,广东,load,26729.449759820363
2025-01-18 04:45:00,广东,load,26348.69447487325
2025-01-18 05:00:00,广东,load,26151.576452366004
2025-01-18 05:15:00,广东,load,25330.250560783967
2025-01-18 05:30:00,广东,load,26367.725765192536
2025-01-18 05:45:00,广东,load,25416.897884791455
2025-01-18 06:00:00,广东,load,32912.69146440442
2025-01-18 06:15:00,广东,load,34636.39630341194
2025-01-18 06:30:00,广东,load,31150.18615208054
2025-01-18 06:45:00,广东,load,34369.81784169357
2025-01-18 07:00:00,广东,load,34635.6726010098
2025-01-18 07:15:00,广东,load,32482.897209513383
2025-01-18 07:30:00,广东,load,29477.21765148711
2025-01-18 07:45:00,广东,load,31748.26701935835
2025-01-18 08:00:00,广东,load,46505.49181984166
2025-01-18 08:15:00,广东,load,44525.69790655168
2025-01-18 08:30:00,广东,load,43061.04665155763
2025-01-18 08:45:00,广东,load,43802.837618157675
2025-01-18 09:00:00,广东,load,45820.93003975683
2025-01-18 09:15:00,广东,load,45380.10035230207
2025-01-18 09:30:00,广东,load,44201.60185124546
2025-01-18 09:45:00,广东,load,44009.76338227797
2025-01-18 10:00:00,广东,load,43972.36277643427
2025-01-18 10:15:00,广东,load,43176.384723252246
2025-01-18 10:30:00,广东,load,46983.063534204164
2025-01-18 10:45:00,广东,load,44076.51929618299
2025-01-18 11:00:00,广东,load,46385.73778123825
2025-01-18 11:15:00,广东,load,46841.97407788368
2025-01-18 11:30:00,广东,load,46057.46634722194
2025-01-18 11:45:00,广东,load,43912.56953092293
2025-01-18 12:00:00,广东,load,45165.59513550491
2025-01-18 12:15:00,广东,load,44523.706590413625
2025-01-18 12:30:00,广东,load,43204.44720890481
2025-01-18 12:45:00,广东,load,45046.538922582404
2025-01-18 13:00:00,广东,load,45341.4403132603
2025-01-18 13:15:00,广东,load,48891.51908269234
2025-01-18 13:30:00,广东,load,46413.07405405241
2025-01-18 13:45:00,广东,load,47411.73948380926
2025-01-18 14:00:00,广东,load,47534.93180731921
2025-01-18 14:15:00,广东,load,46721.642539443885
2025-01-18 14:30:00,广东,load,47990.040702212915
2025-01-18 14:45:00,广东,load,46397.64451506621
2025-01-18 15:00:00,广东,load,48416.945946185864
2025-01-18 15:15:00,广东,load,45091.03047962988
2025-01-18 15:30:00,广东,load,47299.569369319615
2025-01-18 15:45:00,广东,load,50018.39349858743
2025-01-18 16:00:00,广东,load,45609.503013091635
2025-01-18 16:15:00,广东,load,46093.38254421272
2025-01-18 16:30:00,广东,load,47880.861774488374
2025-01-18 16:45:00,广东,load,47379.3726729094
2025-01-18 17:00:00,广东,load,47635.94514891034
2025-01-18 17:15:00,广东,load,47843.780695221496
2025-01-18 17:30:00,广东,load,48062.082202842656
2025-01-18 17:45:00,广东,load,48774.54976293434
2025-01-18 18:00:00,广东,load,47724.72798539277
2025-01-18 18:15:00,广东,load,46748.11351807218
2025-01-18 18:30:00,广东,load,48118.86055180409
2025-01-18 18:45:00,广东,load,49959.82290234282
2025-01-18 19:00:00,广东,load,40961.04938042614
2025-01-18 19:15:00,广东,load,39698.20604299404
2025-01-18 19:30:00,广东,load,42820.62100393046
2025-01-18 19:45:00,广东,load,40979.4282540696
2025-01-18 20:00:00,广东,load,37900.995680978944
2025-01-18 20:15:00,广东,load,42431.132515725636
2025-01-18 20:30:00,广东,load,40357.007721069116
2025-01-18 20:45:00,广东,load,41024.20007654376
2025-01-18 21:00:00,广东,load,41657.97049585352
2025-01-18 21:15:00,广东,load,41445.7495196686
2025-01-18 21:30:00,广东,load,42224.177725708556
2025-01-18 21:45:00,广东,load,40506.77044414524
2025-01-18 22:00:00,广东,load,41929.65869726412
2025-01-18 22:15:00,广东,load,40770.679983624126
2025-01-18 22:30:00,广东,load,42268.21572133125
2025-01-18 22:45:00,广东,load,42083.05122601958
2025-01-18 23:00:00,广东,load,24456.841946933106
2025-01-18 23:15:00,广东,load,27488.973174262548
2025-01-18 23:30:00,广东,load,25056.05483232893
2025-01-18 23:45:00,广东,load,27072.086697421717
2025-01-19 00:00:00,广东,load,26430.93097010201
2025-01-19 00:15:00,广东,load,28637.275515192683
2025-01-19 00:30:00,广东,load,25544.801026442223
2025-01-19 00:45:00,广东,load,25356.024805822704
2025-01-19 01:00:00,广东,load,25850.8705911684
2025-01-19 01:15:00,广东,load,25425.230325748587
2025-01-19 01:30:00,广东,load,27079.912852913076
2025-01-19 01:45:00,广东,load,23455.534087345117
2025-01-19 02:00:00,广东,load,24299.476371280467
2025-01-19 02:15:00,广东,load,24278.29561763121
2025-01-19 02:30:00,广东,load,27305.461387960364
2025-01-19 02:45:00,广东,load,28445.92005887289
2025-01-19 03:00:00,广东,load,25723.326172193792
2025-01-19 03:15:00,广东,load,25626.767415214985
2025-01-19 03:30:00,广东,load,25985.07824466977
2025-01-19 03:45:00,广东,load,27622.817453912285
2025-01-19 04:00:00,广东,load,24488.97029871414
2025-01-19 04:15:00,广东,load,26237.553474102177
2025-01-19 04:30:00,广东,load,27342.796444673644
2025-01-19 04:45:00,广东,load,26631.641254909766
2025-01-19 05:00:00,广东,load,26164.372424898116
2025-01-19 05:15:00,广东,load,27381.56913885071
2025-01-19 05:30:00,广东,load,21825.151560501145
2025-01-19 05:45:00,广东,load,26896.812979296363
2025-01-19 06:00:00,广东,load,31698.886475308864
2025-01-19 06:15:00,广东,load,29934.050654715313
2025-01-19 06:30:00,广东,load,33446.80389928747
2025-01-19 06:45:00,广东,load,34740.48781774443
2025-01-19 07:00:00,广东,load,32473.82722805846
2025-01-19 07:15:00,广东,load,34109.31182080441
2025-01-19 07:30:00,广东,load,35098.41738698297
2025-01-19 07:45:00,广东,load,34652.37168037607
2025-01-19 08:00:00,广东,load,47039.94679405709
2025-01-19 08:15:00,广东,load,45693.19123660784
2025-01-19 08:30:00,广东,load,44693.150458352386
2025-01-19 08:45:00,广东,load,42177.05128215425
2025-01-19 09:00:00,广东,load,44210.906267805076
2025-01-19 09:15:00,广东,load,43315.13010702571
2025-01-19 09:30:00,广东,load,47836.41407624672
2025-01-19 09:45:00,广东,load,44316.1712813515
2025-01-19 10:00:00,广东,load,44764.80721017673
2025-01-19 10:15:00,广东,load,45407.2280640607
2025-01-19 10:30:00,广东,load,44645.403669558684
2025-01-19 10:45:00,广东,load,47122.57656064613
2025-01-19 11:00:00,广东,load,43646.02595739832
2025-01-19 11:15:00,广东,load,44871.91118285587
2025-01-19 11:30:00,广东,load,43466.29412145293
2025-01-19 11:45:00,广东,load,42599.96623316894
2025-01-19 12:00:00,广东,load,43662.34636364207
2025-01-19 12:15:00,广东,load,44524.44480442738
2025-01-19 12:30:00,广东,load,43936.04666322411
2025-01-19 12:45:00,广东,load,43541.36853018922
2025-01-19 13:00:00,广东,load,45020.52380449225
2025-01-19 13:15:00,广东,load,47005.341641056955
2025-01-19 13:30:00,广东,load,44872.9194389535
2025-01-19 13:45:00,广东,load,48270.0839455344
2025-01-19 14:00:00,广东,load,47253.65962940176
2025-01-19 14:15:00,广东,load,44943.6727508026
2025-01-19 14:30:00,广东,load,46666.18638442521
2025-01-19 14:45:00,广东,load,46001.76539161413
2025-01-19 15:00:00,广东,load,47608.76176562877
2025-01-19 15:15:00,广东,load,49140.67566903472
2025-01-19 15:30:00,广东,load,44317.241295531385
2025-01-19 15:45:00,广东,load,47302.53911872113
2025-01-19 16:00:00,广东,load,46889.80080665004
2025-01-19 16:15:00,广东,load,48137.0101146757
2025-01-19 16:30:00,广东,load,47449.79494235654
2025-01-19 16:45:00,广东,load,46002.04600239177
2025-01-19 17:00:00,广东,load,46651.419096500074
2025-01-19 17:15:00,广东,load,45935.96121479476
2025-01-19 17:30:00,广东,load,48744.0107078979
2025-01-19 17:45:00,广东,load,47161.96747300791
2025-01-19 18:00:00,广东,load,49981.78602862951
2025-01-19 18:15:00,广东,load,47039.00877927807
2025-01-19 18:30:00,广东,load,46067.3898496343
2025-01-19 18:45:00,广东,load,44859.42841108076
2025-01-19 19:00:00,广东,load,38475.29048561608
2025-01-19 19:15:00,广东,load,38803.79608549176
2025-01-19 19:30:00,广东,load,41580.68997651723
2025-01-19 19:45:00,广东,load,41943.087534844904
2025-01-19 20:00:00,广东,load,38808.2139469518
2025-01-19 20:15:00,广东,load,42522.557471114174
2025-01-19 20:30:00,广东,load,40455.408422474844
2025-01-19 20:45:00,广东,load,41400.189517978324
2025-01-19 21:00:00,广东,load,43598.33094238314
2025-01-19 21:15:00,广东,load,42525.2589737983
2025-01-19 21:30:00,广东,load,40777.20402814125
2025-01-19 21:45:00,广东,load,39843.21166187707
2025-01-19 22:00:00,广东,load,37952.27689800604
2025-01-19 22:15:00,广东,load,40101.27002113637
2025-01-19 22:30:00,广东,load,40863.304641758456
2025-01-19 22:45:00,广东,load,39699.23070927322
2025-01-19 23:00:00,广东,load,25683.114549361544
2025-01-19 23:15:00,广东,load,25995.27782443815
2025-01-19 23:30:00,广东,load,25542.716027287883
2025-01-19 23:45:00,广东,load,24904.99612876481
2025-01-20 00:00:00,广东,load,30652.982007950093
2025-01-20 00:15:00,广东,load,31062.910974354112
2025-01-20 00:30:00,广东,load,28764.40138383573
2025-01-20 00:45:00,广东,load,32516.398569619407
2025-01-20 01:00:00,广东,load,30252.117801573608
2025-01-20 01:15:00,广东,load,30428.27443441727
2025-01-20 01:30:00,广东,load,31462.321634884836
2025-01-20 01:45:00,广东,load,30749.824196895253
2025-01-20 02:00:00,广东,load,31829.70495086987
2025-01-20 02:15:00,广东,load,30830.686247802736
2025-01-20 02:30:00,广东,load,29481.343938039343
2025-01-20 02:45:00,广东,load,30942.255287809152
2025-01-20 03:00:00,广东,load,28684.41068901901
2025-01-20 03:15:00,广东,load,30562.839558664786
2025-01-20 03:30:00,广东,load,30350.15501403331
2025-01-20 03:45:00,广东,load,30087.82471409119
2025-01-20 04:00:00,广东,load,30207.193732841602
2025-01-20 04:15:00,广东,load,27577.22643175354
2025-01-20 04:30:00,广东,load,29576.91263838856
2025-01-20 04:45:00,广东,load,30539.26735171167
2025-01-20 05:00:00,广东,load,30639.784587996102
2025-01-20 05:15:00,广东,load,28858.487288611064
2025-01-20 05:30:00,广东,load,32298.56176129705
2025-01-20 05:45:00,广东,load,29100.73772767825
2025-01-20 06:00:00,广东,load,39854.1858007901
2025-01-20 06:15:00,广东,load,39040.79154280753
2025-01-20 06:30:00,广东,load,37430.6590352343
2025-01-20 06:45:00,广东,load,41062.966338914266
2025-01-20 07:00:00,广东,load,36609.54475236528
2025-01-20 07:15:00,广东,load,39778.731260415
2025-01-20 07:30:00,广东,load,39900.873477064466
2025-01-20 07:45:00,广东,load,37394.06968638503
2025-01-20 08:00:00,广东,load,54488.697950096495
2025-01-20 08:15:00,广东,load,52024.93022810157
2025-01-20 08:30:00,广东,load,52833.04044391979
2025-01-20 08:45:00,广东,load,52790.48275815683
2025-01-20 09:00:00,广东,load,52198.53688779418
2025-01-20 09:15:00,广东,load,53616.21240973967
2025-01-20 09:30:00,广东,load,53590.23308082832
2025-01-20 09:45:00,广东,load,49777.20204014273
2025-01-20 10:00:00,广东,load,54356.510364317226
2025-01-20 10:15:00,广东,load,49906.26201794649
2025-01-20 10:30:00,广东,load,53948.81930651249
2025-01-20 10:45:00,广东,load,54090.05770524137
2025-01-20 11:00:00,广东,load,50763.5503546772
2025-01-20 11:15:00,广东,load,51783.778568068126
2025-01-20 11:30:00,广东,load,50741.44299727109
2025-01-20 11:45:00,广东,load,52077.618454566895
2025-01-20 12:00:00,广东,load,51937.94857372139
2025-01-20 12:15:00,广东,load,53569.49079840401
2025-01-20 12:30:00,广东,load,54365.46311917941
2025-01-20 12:45:00,广东,load,54493.52571618494
2025-01-20 13:00:00,广东,load,54556.74796013255
2025-01-20 13:15:00,广东,load,55086.16718938321
2025-01-20 13:30:00,广东,load,52874.84271166858
2025-01-20 13:45:00,广东,load,54191.194900255716
2025-01-20 14:00:00,广东,load,56847.277449646186
2025-01-20 14:15:00,广东,load,57823.37423532235
2025-01-20 14:30:00,广东,load,53548.47669218012
2025-01-20 14:45:00,广东,load,54511.30361127066
2025-01-20 15:00:00,广东,load,55360.39136456161
2025-01-20 15:15:00,广东,load,55820.24173822941
2025-01-20 15:30:00,广东,load,54185.59472011753
2025-01-20 15:45:00,广东,load,56036.09156669614
2025-01-20 16:00:00,广东,load,54689.240979393624
2025-01-20 16:15:00,广东,load,55378.32159368258
2025-01-20 16:30:00,广东,load,56219.426372005546
2025-01-20 16:45:00,广东,load,55409.633404716405
2025-01-20 17:00:00,广东,load,54745.42116421014
2025-01-20 17:15:00,广东,load,55235.58529411125
2025-01-20 17:30:00,广东,load,55267.455561192
2025-01-20 17:45:00,广东,load,54844.98345517681
2025-01-20 18:00:00,广东,load,55011.80590599935
2025-01-20 18:15:00,广东,load,57797.97075575707
2025-01-20 18:30:00,广东,load,56241.37917191186
2025-01-20 18:45:00,广东,load,54956.77952295626
2025-01-20 19:00:00,广东,load,49445.431606766106
2025-01-20 19:15:00,广东,load,47899.27076536598
2025-01-20 19:30:00,广东,load,50159.68695637996
2025-01-20 19:45:00,广东,load,48954.46328829714
2025-01-20 20:00:00,广东,load,48239.046783993654
2025-01-20 20:15:00,广东,load,49071.57538871541
2025-01-20 20:30:00,广东,load,46043.68577189725
2025-01-20 20:45:00,广东,load,46709.84879663529
2025-01-20 21:00:00,广东,load,46609.112490401414
2025-01-20 21:15:00,广东,load,48614.41464214556
2025-01-20 21:30:00,广东,load,50998.772499227634
2025-01-20 21:45:00,广东,load,51746.95021928895
2025-01-20 22:00:00,广东,load,49357.07665216114
2025-01-20 22:15:00,广东,load,49151.266712416684
2025-01-20 22:30:00,广东,load,45698.41339877089
2025-01-20 22:45:00,广东,load,47585.98930039897
2025-01-20 23:00:00,广东,load,29218.324372137642
2025-01-20 23:15:00,广东,load,29468.728602623327
2025-01-20 23:30:00,广东,load,30147.784272122815
2025-01-20 23:45:00,广东,load,29691.86413345431
2025-01-21 00:00:00,广东,load,27451.050284436318
2025-01-21 00:15:00,广东,load,31541.8653841763
2025-01-21 00:30:00,广东,load,28810.88546139029
2025-01-21 00:45:00,广东,load,30778.870296166726
2025-01-21 01:00:00,广东,load,33531.12400462496
2025-01-21 01:15:00,广东,load,29040.923112620367
2025-01-21 01:30:00,广东,load,26624.568715880505
2025-01-21 01:45:00,广东,load,29990.993667179835
2025-01-21 02:00:00,广东,load,32071.439452497856
2025-01-21 02:15:00,广东,load,33357.52118133089
2025-01-21 02:30:00,广东,load,28575.675608321373
2025-01-21 02:45:00,广东,load,31165.048834854784
2025-01-21 03:00:00,广东,load,29722.03431482992
2025-01-21 03:15:00,广东,load,30261.077468543797
2025-01-21 03:30:00,广东,load,34386.51502052555
2025-01-21 03:45:00,广东,load,28165.54450740727
2025-01-21 04:00:00,广东,load,30800.60949224186
2025-01-21 04:15:00,广东,load,31121.53975764815
2025-01-21 04:30:00,广东,load,32048.67948740902
2025-01-21 04:45:00,广东,load,30566.974730206344
2025-01-21 05:00:00,广东,load,30882.075809256152
2025-01-21 05:15:00,广东,load,29832.527148867313
2025-01-21 05:30:00,广东,load,30823.69041186766
2025-01-21 05:45:00,广东,load,29905.211586753885
2025-01-21 06:00:00,广东,load,39352.357834784074
2025-01-21 06:15:00,广东,load,37865.58449593455
2025-01-21 06:30:00,广东,load,38985.65059085328
2025-01-21 06:45:00,广东,load,38376.105779472535
2025-01-21 07:00:00,广东,load,40109.07537615825
2025-01-21 07:15:00,广东,load,38342.90941461727
2025-01-21 07:30:00,广东,load,35760.45129768968
2025-01-21 07:45:00,广东,load,40312.88225107099
2025-01-21 08:00:00,广东,load,51061.401548706075
2025-01-21 08:15:00,广东,load,51439.35049202677
2025-01-21 08:30:00,广东,load,51526.50805893476
2025-01-21 08:45:00,广东,load,54481.65713975623
2025-01-21 09:00:00,广东,load,49216.48867903196
2025-01-21 09:15:00,广东,load,57126.62280048999
2025-01-21 09:30:00,广东,load,54004.08521359908
2025-01-21 09:45:00,广东,load,52754.85837119374
2025-01-21 10:00:00,广东,load,52337.65899907557
2025-01-21 10:15:00,广东,load,52848.33111228648
2025-01-21 10:30:00,广东,load,53201.683642569005
2025-01-21 10:45:00,广东,load,53387.82337892509
2025-01-21 11:00:00,广东,load,53253.40669900517
2025-01-21 11:15:00,广东,load,52554.37102188287
2025-01-21 11:30:00,广东,load,52123.99236953901
2025-01-21 11:45:00,广东,load,52193.090074519736
2025-01-21 12:00:00,广东,load,52127.63757947098
2025-01-21 12:15:00,广东,load,54120.655145300596
2025-01-21 12:30:00,广东,load,53310.33508342129
2025-01-21 12:45:00,广东,load,48009.41704800358
2025-01-21 13:00:00,广东,load,56403.85116479464
2025-01-21 13:15:00,广东,load,55712.10429207816
2025-01-21 13:30:00,广东,load,55391.936865331154
2025-01-21 13:45:00,广东,load,54837.22232036667
2025-01-21 14:00:00,广东,load,57106.16907997902
2025-01-21 14:15:00,广东,load,56841.289693184284
2025-01-21 14:30:00,广东,load,54260.68349826459
2025-01-21 14:45:00,广东,load,56030.5784306868
2025-01-21 15:00:00,广东,load,53962.51489818807
2025-01-21 15:15:00,广东,load,53350.5727528166
2025-01-21 15:30:00,广东,load,54479.92416311505
2025-01-21 15:45:00,广东,load,56713.59020857414
2025-01-21 16:00:00,广东,load,56849.68756806413
2025-01-21 16:15:00,广东,load,56189.62813014594
2025-01-21 16:30:00,广东,load,56507.643680272
2025-01-21 16:45:00,广东,load,56194.26743067244
2025-01-21 17:00:00,广东,load,54457.77760716557
2025-01-21 17:15:00,广东,load,56067.88381701091
2025-01-21 17:30:00,广东,load,56620.61428784153
2025-01-21 17:45:00,广东,load,56551.43699472036
2025-01-21 18:00:00,广东,load,57203.37005721196
2025-01-21 18:15:00,广东,load,56482.45577080159
2025-01-21 18:30:00,广东,load,55947.17231131237
2025-01-21 18:45:00,广东,load,57025.22535747464
2025-01-21 19:00:00,广东,load,48380.21811112641
2025-01-21 19:15:00,广东,load,47097.18802315842
2025-01-21 19:30:00,广东,load,48175.39955408435
2025-01-21 19:45:00,广东,load,47302.646032790326
2025-01-21 20:00:00,广东,load,47407.23258753843
2025-01-21 20:15:00,广东,load,48203.22199392672
2025-01-21 20:30:00,广东,load,47231.37011850006
2025-01-21 20:45:00,广东,load,47958.05770554144
2025-01-21 21:00:00,广东,load,45579.57799956932
2025-01-21 21:15:00,广东,load,48739.94056105941
2025-01-21 21:30:00,广东,load,48421.80821304334
2025-01-21 21:45:00,广东,load,47194.36705339771
2025-01-21 22:00:00,广东,load,49408.868502648605
2025-01-21 22:15:00,广东,load,49826.35520643984
2025-01-21 22:30:00,广东,load,46008.66020344654
2025-01-21 22:45:00,广东,load,47275.91283215068
2025-01-21 23:00:00,广东,load,29266.28647531905
2025-01-21 23:15:00,广东,load,29010.145348336704
2025-01-21 23:30:00,广东,load,31664.21226289762
2025-01-21 23:45:00,广东,load,30129.260791840796
2025-01-22 00:00:00,广东,load,30043.227738034086
2025-01-22 00:15:00,广东,load,27434.20645338987
2025-01-22 00:30:00,广东,load,31393.12704531384
2025-01-22 00:45:00,广东,load,28581.112407719793
2025-01-22 01:00:00,广东,load,30529.89894539949
2025-01-22 01:15:00,广东,load,30856.065406937287
2025-01-22 01:30:00,广东,load,32480.987893757978
2025-01-22 01:45:00,广东,load,28476.769401321333
2025-01-22 02:00:00,广东,load,25910.731766268764
2025-01-22 02:15:00,广东,load,30715.77431713054
2025-01-22 02:30:00,广东,load,33140.76677226628
2025-01-22 02:45:00,广东,load,32298.419529409155
2025-01-22 03:00:00,广东,load,30754.48912291194
2025-01-22 03:15:00,广东,load,29702.545721551927
2025-01-22 03:30:00,广东,load,31650.683894955964
2025-01-22 03:45:00,广东,load,28979.680700443296
2025-01-22 04:00:00,广东,load,31154.536654034328
2025-01-22 04:15:00,广东,load,31198.20523874994
2025-01-22 04:30:00,广东,load,32030.31486124832
2025-01-22 04:45:00,广东,load,34579.49005836662
2025-01-22 05:00:00,广东,load,31028.62395076815
2025-01-22 05:15:00,广东,load,29676.554561438752
2025-01-22 05:30:00,广东,load,30401.638531712008
2025-01-22 05:45:00,广东,load,27786.38614266632
2025-01-22 06:00:00,广东,load,37397.93030336641
2025-01-22 06:15:00,广东,load,37826.07634283035
2025-01-22 06:30:00,广东,load,37653.86740309811
2025-01-22 06:45:00,广东,load,38668.532308050584
2025-01-22 07:00:00,广东,load,37206.3701014267
2025-01-22 07:15:00,广东,load,40121.54600098671
2025-01-22 07:30:00,广东,load,38440.3105973773
2025-01-22 07:45:00,广东,load,38426.049518292064
2025-01-22 08:00:00,广东,load,51948.157925230626
2025-01-22 08:15:00,广东,load,52672.78602578847
2025-01-22 08:30:00,广东,load,53677.64739700145
2025-01-22 08:45:00,广东,load,51139.30467643365
2025-01-22 09:00:00,广东,load,51452.82526638712
2025-01-22 09:15:00,广东,load,51984.410956835
2025-01-22 09:30:00,广东,load,50421.19361479018
2025-01-22 09:45:00,广东,load,51211.11321041775
2025-01-22 10:00:00,广东,load,51725.668689683014
2025-01-22 10:15:00,广东,load,53751.58377106909
2025-01-22 10:30:00,广东,load,52833.84199350289
2025-01-22 10:45:00,广东,load,52730.38486705132
2025-01-22 11:00:00,广东,load,53716.346943251956
2025-01-22 11:15:00,广东,load,52233.942317400906
2025-01-22 11:30:00,广东,load,53025.69727489333
2025-01-22 11:45:00,广东,load,52285.16737060126
2025-01-22 12:00:00,广东,load,52838.04352409944
2025-01-22 12:15:00,广东,load,51565.86201358263
2025-01-22 12:30:00,广东,load,48781.77426258536
2025-01-22 12:45:00,广东,load,52238.58125672054
2025-01-22 13:00:00,广东,load,57574.12220414991
2025-01-22 13:15:00,广东,load,56829.32310336239
2025-01-22 13:30:00,广东,load,56888.09622688676
2025-01-22 13:45:00,广东,load,57294.19608270933
2025-01-22 14:00:00,广东,load,55572.98638644216
2025-01-22 14:15:00,广东,load,55735.973561108396
2025-01-22 14:30:00,广东,load,54513.52215684848
2025-01-22 14:45:00,广东,load,54965.890715959424
