dt,province,type,value
2025-01-15 00:15:00,广东,output,23014.947077463043
2025-01-15 00:30:00,广东,output,19034.836091094487
2025-01-15 00:45:00,广东,output,24618.839262332192
2025-01-15 01:00:00,广东,output,25109.58106582163
2025-01-15 01:15:00,广东,output,24506.648831738134
2025-01-15 01:30:00,广东,output,21948.130732339847
2025-01-15 01:45:00,广东,output,22771.23164918824
2025-01-15 02:00:00,广东,output,27443.513169163667
2025-01-15 02:15:00,广东,output,23729.896370648632
2025-01-15 02:30:00,广东,output,23578.309880635443
2025-01-15 02:45:00,广东,output,23553.868547142254
2025-01-15 03:00:00,广东,output,21652.91282687044
2025-01-15 03:15:00,广东,output,26067.1477573665
2025-01-15 03:30:00,广东,output,23108.268840950223
2025-01-15 03:45:00,广东,output,25558.746763736908
2025-01-15 04:00:00,广东,output,23320.70248434219
2025-01-15 04:15:00,广东,output,23774.91337378053
2025-01-15 04:30:00,广东,output,25506.41540394483
2025-01-15 04:45:00,广东,output,21431.548376962666
2025-01-15 05:00:00,广东,output,25160.151903064256
2025-01-15 05:15:00,广东,output,22174.932929514383
2025-01-15 05:30:00,广东,output,21231.589542763177
2025-01-15 05:45:00,广东,output,25837.019209027847
2025-01-15 06:00:00,广东,output,29593.988572289614
2025-01-15 06:15:00,广东,output,33048.87024582374
2025-01-15 06:30:00,广东,output,27696.00427854442
2025-01-15 06:45:00,广东,output,33408.14364399918
2025-01-15 07:00:00,广东,output,26826.249939517224
2025-01-15 07:15:00,广东,output,30785.278410949373
2025-01-15 07:30:00,广东,output,34703.78191256732
2025-01-15 07:45:00,广东,output,27445.709497878517
2025-01-15 08:00:00,广东,output,45264.596563098006
2025-01-15 08:15:00,广东,output,39798.44491624147
2025-01-15 08:30:00,广东,output,42274.47809522906
2025-01-15 08:45:00,广东,output,49376.97083462524
2025-01-15 09:00:00,广东,output,46731.149750471865
2025-01-15 09:15:00,广东,output,45963.33617818714
2025-01-15 09:30:00,广东,output,42680.48411377137
2025-01-15 09:45:00,广东,output,37059.135925862676
2025-01-15 10:00:00,广东,output,39401.23983811757
2025-01-15 10:15:00,广东,output,42204.372134516525
2025-01-15 10:30:00,广东,output,46583.784735863155
2025-01-15 10:45:00,广东,output,39890.53385371326
2025-01-15 11:00:00,广东,output,43550.73042785713
2025-01-15 11:15:00,广东,output,39130.39622959164
2025-01-15 11:30:00,广东,output,40709.02746183204
2025-01-15 11:45:00,广东,output,42687.480773440366
2025-01-15 12:00:00,广东,output,43890.94574098759
2025-01-15 12:15:00,广东,output,45280.49171304282
2025-01-15 12:30:00,广东,output,37840.231864646965
2025-01-15 12:45:00,广东,output,45110.539589344786
2025-01-15 13:00:00,广东,output,37979.99934209711
2025-01-15 13:15:00,广东,output,39779.47753279797
2025-01-15 13:30:00,广东,output,47463.74581864166
2025-01-15 13:45:00,广东,output,47307.26003628009
2025-01-15 14:00:00,广东,output,40326.02022776707
2025-01-15 14:15:00,广东,output,42944.901033383
2025-01-15 14:30:00,广东,output,46086.604729287275
2025-01-15 14:45:00,广东,output,41850.52950687166
2025-01-15 15:00:00,广东,output,48969.62341840826
2025-01-15 15:15:00,广东,output,46296.141126782466
2025-01-15 15:30:00,广东,output,38762.05194250397
2025-01-15 15:45:00,广东,output,45625.26612399135
2025-01-15 16:00:00,广东,output,46865.77487875352
2025-01-15 16:15:00,广东,output,42152.10593157815
2025-01-15 16:30:00,广东,output,47359.03194012913
2025-01-15 16:45:00,广东,output,39857.77764669756
2025-01-15 17:00:00,广东,output,46004.02798101859
2025-01-15 17:15:00,广东,output,42770.74263885008
2025-01-15 17:30:00,广东,output,47060.20878039841
2025-01-15 17:45:00,广东,output,43714.443284429864
2025-01-15 18:00:00,广东,output,41888.66518257807
2025-01-15 18:15:00,广东,output,48360.01086119322
2025-01-15 18:30:00,广东,output,40892.47780971895
2025-01-15 18:45:00,广东,output,43690.144503610274
2025-01-15 19:00:00,广东,output,38009.19652149472
2025-01-15 19:15:00,广东,output,37778.93946674132
2025-01-15 19:30:00,广东,output,42134.52231147329
2025-01-15 19:45:00,广东,output,39993.742220470005
2025-01-15 20:00:00,广东,output,33310.41185947444
2025-01-15 20:15:00,广东,output,38227.60723003463
2025-01-15 20:30:00,广东,output,41387.99798360672
2025-01-15 20:45:00,广东,output,41055.86157665732
2025-01-15 21:00:00,广东,output,36579.966253273
2025-01-15 21:15:00,广东,output,39018.07024801038
2025-01-15 21:30:00,广东,output,39016.253644323064
2025-01-15 21:45:00,广东,output,39515.488342029224
2025-01-15 22:00:00,广东,output,39237.21530336869
2025-01-15 22:15:00,广东,output,35148.18005077816
2025-01-15 22:30:00,广东,output,40896.79139058909
2025-01-15 22:45:00,广东,output,38504.876578409756
2025-01-15 23:00:00,广东,output,26685.97059645437
2025-01-15 23:15:00,广东,output,24603.974705100325
2025-01-15 23:30:00,广东,output,25963.514404452693
2025-01-15 23:45:00,广东,output,27889.760803400637
2025-01-16 00:00:00,广东,output,26075.174831331027
2025-01-16 00:15:00,广东,output,28046.271256098746
2025-01-16 00:30:00,广东,output,26476.85474454523
2025-01-16 00:45:00,广东,output,21905.976633830374
2025-01-16 01:00:00,广东,output,25354.78261363902
2025-01-16 01:15:00,广东,output,21457.109455858856
2025-01-16 01:30:00,广东,output,23831.45506229837
2025-01-16 01:45:00,广东,output,23277.49440279575
2025-01-16 02:00:00,广东,output,27310.504283144222
2025-01-16 02:15:00,广东,output,24451.851216499428
2025-01-16 02:30:00,广东,output,24080.0575658067
2025-01-16 02:45:00,广东,output,24778.576413274546
2025-01-16 03:00:00,广东,output,27605.030382804667
2025-01-16 03:15:00,广东,output,24446.59028392427
2025-01-16 03:30:00,广东,output,22089.32729041447
2025-01-16 03:45:00,广东,output,20577.886357499006
2025-01-16 04:00:00,广东,output,28123.05688133665
2025-01-16 04:15:00,广东,output,27674.290008415024
2025-01-16 04:30:00,广东,output,26803.130630339376
2025-01-16 04:45:00,广东,output,27445.548667420608
2025-01-16 05:00:00,广东,output,22367.197868042087
2025-01-16 05:15:00,广东,output,25475.929284533373
2025-01-16 05:30:00,广东,output,21861.41930475581
2025-01-16 05:45:00,广东,output,20918.37395191853
2025-01-16 06:00:00,广东,output,27054.89718553462
2025-01-16 06:15:00,广东,output,31935.658944185176
2025-01-16 06:30:00,广东,output,34954.03333753479
2025-01-16 06:45:00,广东,output,30091.956286353616
2025-01-16 07:00:00,广东,output,32712.08286078825
2025-01-16 07:15:00,广东,output,30678.172045930813
2025-01-16 07:30:00,广东,output,29287.510195996492
2025-01-16 07:45:00,广东,output,29669.65554145564
2025-01-16 08:00:00,广东,output,43561.42608288118
2025-01-16 08:15:00,广东,output,45351.50033996029
2025-01-16 08:30:00,广东,output,40492.38222030467
2025-01-16 08:45:00,广东,output,43631.64339053169
2025-01-16 09:00:00,广东,output,39284.79905759936
2025-01-16 09:15:00,广东,output,43904.67448007453
2025-01-16 09:30:00,广东,output,45746.83091846771
2025-01-16 09:45:00,广东,output,36671.527700472376
2025-01-16 10:00:00,广东,output,46851.281332876024
2025-01-16 10:15:00,广东,output,42053.358031901145
2025-01-16 10:30:00,广东,output,41205.88199905753
2025-01-16 10:45:00,广东,output,46081.86538622432
2025-01-16 11:00:00,广东,output,41950.31908795493
2025-01-16 11:15:00,广东,output,41166.826553296734
2025-01-16 11:30:00,广东,output,36956.67815768201
2025-01-16 11:45:00,广东,output,37203.968593767466
2025-01-16 12:00:00,广东,output,43355.80082109796
2025-01-16 12:15:00,广东,output,44611.62293931848
2025-01-16 12:30:00,广东,output,45449.556498844104
2025-01-16 12:45:00,广东,output,41915.45359191302
2025-01-16 13:00:00,广东,output,39451.31155765428
2025-01-16 13:15:00,广东,output,38985.46834960325
2025-01-16 13:30:00,广东,output,46197.15476520133
2025-01-16 13:45:00,广东,output,52476.474340285175
2025-01-16 14:00:00,广东,output,49007.47650586995
2025-01-16 14:15:00,广东,output,43516.65839081364
2025-01-16 14:30:00,广东,output,49770.21641929757
2025-01-16 14:45:00,广东,output,48134.08590036857
2025-01-16 15:00:00,广东,output,39715.432097022785
2025-01-16 15:15:00,广东,output,47047.92680582867
2025-01-16 15:30:00,广东,output,41116.15201732998
2025-01-16 15:45:00,广东,output,40376.29251185193
2025-01-16 16:00:00,广东,output,41037.87514864189
2025-01-16 16:15:00,广东,output,43368.76545060556
2025-01-16 16:30:00,广东,output,44244.70737228116
2025-01-16 16:45:00,广东,output,43006.112211810105
2025-01-16 17:00:00,广东,output,40726.81833319367
2025-01-16 17:15:00,广东,output,49046.593717829826
2025-01-16 17:30:00,广东,output,48140.681808836765
2025-01-16 17:45:00,广东,output,47080.95560445083
2025-01-16 18:00:00,广东,output,41181.942906509445
2025-01-16 18:15:00,广东,output,39335.61943393812
2025-01-16 18:30:00,广东,output,41040.0415034834
2025-01-16 18:45:00,广东,output,40103.566734926055
2025-01-16 19:00:00,广东,output,40991.50398629264
2025-01-16 19:15:00,广东,output,40451.509551878225
2025-01-16 19:30:00,广东,output,39349.811588228775
2025-01-16 19:45:00,广东,output,42722.732777724625
2025-01-16 20:00:00,广东,output,38038.27914756468
2025-01-16 20:15:00,广东,output,37685.010128098744
2025-01-16 20:30:00,广东,output,40126.04250509861
2025-01-16 20:45:00,广东,output,36093.06866864885
2025-01-16 21:00:00,广东,output,35464.23145202859
2025-01-16 21:15:00,广东,output,38707.03803120749
2025-01-16 21:30:00,广东,output,38586.066743294876
2025-01-16 21:45:00,广东,output,36338.746253187535
2025-01-16 22:00:00,广东,output,41211.42658201192
2025-01-16 22:15:00,广东,output,40606.322644708845
2025-01-16 22:30:00,广东,output,36104.885398583916
2025-01-16 22:45:00,广东,output,32558.733490140214
2025-01-16 23:00:00,广东,output,26115.205232223303
2025-01-16 23:15:00,广东,output,22342.360219946044
2025-01-16 23:30:00,广东,output,23065.447891221072
2025-01-16 23:45:00,广东,output,19907.79494389849
2025-01-17 00:00:00,广东,output,23185.14757706601
2025-01-17 00:15:00,广东,output,25363.281230428413
2025-01-17 00:30:00,广东,output,24608.341878636154
2025-01-17 00:45:00,广东,output,19300.27481823219
2025-01-17 01:00:00,广东,output,23244.66177053823
2025-01-17 01:15:00,广东,output,23984.79417933606
2025-01-17 01:30:00,广东,output,23469.367685502595
2025-01-17 01:45:00,广东,output,26642.491500887816
2025-01-17 02:00:00,广东,output,24465.379457531853
2025-01-17 02:15:00,广东,output,25095.890853040266
2025-01-17 02:30:00,广东,output,24605.46142235411
2025-01-17 02:45:00,广东,output,26728.528244400677
2025-01-17 03:00:00,广东,output,27122.931987023552
2025-01-17 03:15:00,广东,output,22632.729103321046
2025-01-17 03:30:00,广东,output,22260.775674159264
2025-01-17 03:45:00,广东,output,24958.091829897246
2025-01-17 04:00:00,广东,output,22497.25295712519
2025-01-17 04:15:00,广东,output,26087.761674192716
2025-01-17 04:30:00,广东,output,24992.663403201517
2025-01-17 04:45:00,广东,output,27533.49348272074
2025-01-17 05:00:00,广东,output,23474.8526307637
2025-01-17 05:15:00,广东,output,25428.979718605297
2025-01-17 05:30:00,广东,output,24899.192463144034
2025-01-17 05:45:00,广东,output,26877.511163009982
2025-01-17 06:00:00,广东,output,28023.710264309553
2025-01-17 06:15:00,广东,output,29896.97692483355
2025-01-17 06:30:00,广东,output,29795.465920456878
2025-01-17 06:45:00,广东,output,31198.492885425312
2025-01-17 07:00:00,广东,output,31304.426130388583
2025-01-17 07:15:00,广东,output,34022.735585044196
2025-01-17 07:30:00,广东,output,30178.150659004437
2025-01-17 07:45:00,广东,output,32105.26039208891
2025-01-17 08:00:00,广东,output,35542.68180196942
2025-01-17 08:15:00,广东,output,44765.07775908041
2025-01-17 08:30:00,广东,output,44411.446146649934
2025-01-17 08:45:00,广东,output,39398.25109990965
2025-01-17 09:00:00,广东,output,37116.922582032814
2025-01-17 09:15:00,广东,output,41166.384172204176
2025-01-17 09:30:00,广东,output,37262.02482734266
2025-01-17 09:45:00,广东,output,36613.16300441209
2025-01-17 10:00:00,广东,output,41092.90722504034
2025-01-17 10:15:00,广东,output,39905.653668134735
2025-01-17 10:30:00,广东,output,37833.070021496475
2025-01-17 10:45:00,广东,output,42466.887228797605
2025-01-17 11:00:00,广东,output,37413.93082100543
2025-01-17 11:15:00,广东,output,41232.795434444306
2025-01-17 11:30:00,广东,output,37090.10138570115
2025-01-17 11:45:00,广东,output,42786.7856387828
2025-01-17 12:00:00,广东,output,44100.74771034076
2025-01-17 12:15:00,广东,output,45064.55799421948
2025-01-17 12:30:00,广东,output,39508.53402960515
2025-01-17 12:45:00,广东,output,37177.0600260497
2025-01-17 13:00:00,广东,output,38720.36563584877
2025-01-17 13:15:00,广东,output,43556.10952019623
2025-01-17 13:30:00,广东,output,47776.636949853855
2025-01-17 13:45:00,广东,output,37889.58809753622
2025-01-17 14:00:00,广东,output,42071.62875697405
2025-01-17 14:15:00,广东,output,40831.12791583783
2025-01-17 14:30:00,广东,output,42530.09624148391
2025-01-17 14:45:00,广东,output,44996.669174064744
2025-01-17 15:00:00,广东,output,46623.49666509854
2025-01-17 15:15:00,广东,output,50960.89124538583
2025-01-17 15:30:00,广东,output,44146.62891411353
2025-01-17 15:45:00,广东,output,39432.40190257506
2025-01-17 16:00:00,广东,output,41733.215372943356
2025-01-17 16:15:00,广东,output,47786.62299087131
2025-01-17 16:30:00,广东,output,44726.955167549466
2025-01-17 16:45:00,广东,output,43648.678995973285
2025-01-17 17:00:00,广东,output,45691.26049305442
2025-01-17 17:15:00,广东,output,44609.354013569064
2025-01-17 17:30:00,广东,output,48653.74142919804
2025-01-17 17:45:00,广东,output,47215.568102762634
2025-01-17 18:00:00,广东,output,47770.25806317442
2025-01-17 18:15:00,广东,output,41206.890988460655
2025-01-17 18:30:00,广东,output,45878.352617700875
2025-01-17 18:45:00,广东,output,46659.04368707317
2025-01-17 19:00:00,广东,output,38596.71860917912
2025-01-17 19:15:00,广东,output,41270.45724048958
2025-01-17 19:30:00,广东,output,40616.51608155196
2025-01-17 19:45:00,广东,output,37823.28428250881
2025-01-17 20:00:00,广东,output,39825.8310808512
2025-01-17 20:15:00,广东,output,34277.927469209346
2025-01-17 20:30:00,广东,output,42618.639117998806
2025-01-17 20:45:00,广东,output,43168.11297023252
2025-01-17 21:00:00,广东,output,35021.472179525714
2025-01-17 21:15:00,广东,output,33452.37247091468
2025-01-17 21:30:00,广东,output,40714.5008810844
2025-01-17 21:45:00,广东,output,36401.70654752332
2025-01-17 22:00:00,广东,output,36162.04923100083
2025-01-17 22:15:00,广东,output,40384.140225584095
2025-01-17 22:30:00,广东,output,37065.95095175705
2025-01-17 22:45:00,广东,output,36199.11890022637
2025-01-17 23:00:00,广东,output,26191.625641548733
2025-01-17 23:15:00,广东,output,27920.204183433852
2025-01-17 23:30:00,广东,output,26448.005222511714
2025-01-17 23:45:00,广东,output,25130.96531084978
2025-01-18 00:00:00,广东,output,18504.165149488297
2025-01-18 00:15:00,广东,output,20628.09910421734
2025-01-18 00:30:00,广东,output,18808.04737674842
2025-01-18 00:45:00,广东,output,21542.432177112594
2025-01-18 01:00:00,广东,output,21730.13532230003
2025-01-18 01:15:00,广东,output,22345.356523387407
2025-01-18 01:30:00,广东,output,25372.011423576983
2025-01-18 01:45:00,广东,output,20079.89246694112
2025-01-18 02:00:00,广东,output,20135.22410884611
2025-01-18 02:15:00,广东,output,21967.251446899172
2025-01-18 02:30:00,广东,output,18406.139375267285
2025-01-18 02:45:00,广东,output,18743.956104250195
2025-01-18 03:00:00,广东,output,20361.825986049327
2025-01-18 03:15:00,广东,output,20875.611343370638
2025-01-18 03:30:00,广东,output,20730.551688813113
2025-01-18 03:45:00,广东,output,22186.151493929894
2025-01-18 04:00:00,广东,output,20882.14871224084
2025-01-18 04:15:00,广东,output,23652.06407319557
2025-01-18 04:30:00,广东,output,21227.247170672003
2025-01-18 04:45:00,广东,output,20490.996167982637
2025-01-18 05:00:00,广东,output,22598.494522973775
2025-01-18 05:15:00,广东,output,20016.79484403143
2025-01-18 05:30:00,广东,output,21640.75469200156
2025-01-18 05:45:00,广东,output,22344.09721005314
2025-01-18 06:00:00,广东,output,28740.90001813289
2025-01-18 06:15:00,广东,output,30413.680677878874
2025-01-18 06:30:00,广东,output,23487.271486831785
2025-01-18 06:45:00,广东,output,24299.340839344957
2025-01-18 07:00:00,广东,output,26053.41566234045
2025-01-18 07:15:00,广东,output,24548.672458526125
2025-01-18 07:30:00,广东,output,25995.13481094084
2025-01-18 07:45:00,广东,output,26346.253242054412
2025-01-18 08:00:00,广东,output,33313.78083887519
2025-01-18 08:15:00,广东,output,32373.55382838685
2025-01-18 08:30:00,广东,output,31483.44803698969
2025-01-18 08:45:00,广东,output,36184.83862591006
2025-01-18 09:00:00,广东,output,38814.12195043224
2025-01-18 09:15:00,广东,output,39568.21563235206
2025-01-18 09:30:00,广东,output,39256.6497569651
2025-01-18 09:45:00,广东,output,32582.228336335458
2025-01-18 10:00:00,广东,output,33504.93955879265
2025-01-18 10:15:00,广东,output,32298.723937644383
2025-01-18 10:30:00,广东,output,36259.28797752136
2025-01-18 10:45:00,广东,output,38916.614358709725
2025-01-18 11:00:00,广东,output,37805.42059181558
2025-01-18 11:15:00,广东,output,39705.05499831417
2025-01-18 11:30:00,广东,output,36754.95648786243
2025-01-18 11:45:00,广东,output,30992.24369682403
2025-01-18 12:00:00,广东,output,32195.802060874288
2025-01-18 12:15:00,广东,output,35956.66005576898
2025-01-18 12:30:00,广东,output,36454.08962807765
2025-01-18 12:45:00,广东,output,33472.556243716324
2025-01-18 13:00:00,广东,output,38285.49219143085
2025-01-18 13:15:00,广东,output,42150.99958467558
2025-01-18 13:30:00,广东,output,36312.63747101631
2025-01-18 13:45:00,广东,output,40266.02448132837
2025-01-18 14:00:00,广东,output,37115.55949251903
2025-01-18 14:15:00,广东,output,39043.88090277156
2025-01-18 14:30:00,广东,output,40925.87839019213
2025-01-18 14:45:00,广东,output,41682.96288480465
2025-01-18 15:00:00,广东,output,37236.47246575534
2025-01-18 15:15:00,广东,output,35270.57180879304
2025-01-18 15:30:00,广东,output,34676.450056328176
2025-01-18 15:45:00,广东,output,37054.35675653155
2025-01-18 16:00:00,广东,output,38251.73240121882
2025-01-18 16:15:00,广东,output,40719.31442044362
2025-01-18 16:30:00,广东,output,37295.408271345965
2025-01-18 16:45:00,广东,output,34869.74428499145
2025-01-18 17:00:00,广东,output,36061.35842715525
2025-01-18 17:15:00,广东,output,37844.9252806205
2025-01-18 17:30:00,广东,output,36437.309546438184
2025-01-18 17:45:00,广东,output,36420.72775671564
2025-01-18 18:00:00,广东,output,40432.24149525494
2025-01-18 18:15:00,广东,output,32797.026516389924
2025-01-18 18:30:00,广东,output,38872.63409629887
2025-01-18 18:45:00,广东,output,42903.1658526329
2025-01-18 19:00:00,广东,output,30853.732562761506
2025-01-18 19:15:00,广东,output,32578.662368548823
2025-01-18 19:30:00,广东,output,35702.978285188095
2025-01-18 19:45:00,广东,output,34054.10728804394
2025-01-18 20:00:00,广东,output,29910.32598871159
2025-01-18 20:15:00,广东,output,32642.93206712609
2025-01-18 20:30:00,广东,output,34996.98425863058
2025-01-18 20:45:00,广东,output,34939.86779102226
2025-01-18 21:00:00,广东,output,31837.14705424088
2025-01-18 21:15:00,广东,output,29865.966209481958
2025-01-18 21:30:00,广东,output,30163.327320183264
2025-01-18 21:45:00,广东,output,29118.502389931567
2025-01-18 22:00:00,广东,output,34238.66376405983
2025-01-18 22:15:00,广东,output,28960.73639613318
2025-01-18 22:30:00,广东,output,32436.010571590672
2025-01-18 22:45:00,广东,output,35797.52418602954
2025-01-18 23:00:00,广东,output,18559.554680020403
2025-01-18 23:15:00,广东,output,23438.792273444287
2025-01-18 23:30:00,广东,output,21274.930979632216
2025-01-18 23:45:00,广东,output,20281.471377640202
2025-01-19 00:00:00,广东,output,22354.34142537353
2025-01-19 00:15:00,广东,output,24328.949983439423
2025-01-19 00:30:00,广东,output,19911.937008178065
2025-01-19 00:45:00,广东,output,18816.30276515652
2025-01-19 01:00:00,广东,output,20790.670248201008
2025-01-19 01:15:00,广东,output,22483.010407322847
2025-01-19 01:30:00,广东,output,22420.092071744206
2025-01-19 01:45:00,广东,output,17230.071768654598
2025-01-19 02:00:00,广东,output,20327.760611874382
2025-01-19 02:15:00,广东,output,19069.159209360918
2025-01-19 02:30:00,广东,output,22344.21631878301
2025-01-19 02:45:00,广东,output,24088.36941288322
2025-01-19 03:00:00,广东,output,20655.56005743833
2025-01-19 03:15:00,广东,output,22110.692789870976
2025-01-19 03:30:00,广东,output,21942.60861794232
2025-01-19 03:45:00,广东,output,22733.983936158485
2025-01-19 04:00:00,广东,output,17880.83136673548
2025-01-19 04:15:00,广东,output,22752.939331705613
2025-01-19 04:30:00,广东,output,24258.012693438126
2025-01-19 04:45:00,广东,output,19371.670086781523
2025-01-19 05:00:00,广东,output,20869.965246158514
2025-01-19 05:15:00,广东,output,20584.854394702586
2025-01-19 05:30:00,广东,output,18571.12320044951
2025-01-19 05:45:00,广东,output,22709.67655749468
2025-01-19 06:00:00,广东,output,23082.400821320458
2025-01-19 06:15:00,广东,output,26204.431211003237
2025-01-19 06:30:00,广东,output,24623.35684588632
2025-01-19 06:45:00,广东,output,29857.77496604408
2025-01-19 07:00:00,广东,output,25699.65930867609
2025-01-19 07:15:00,广东,output,26115.94667918421
2025-01-19 07:30:00,广东,output,25679.681708557673
2025-01-19 07:45:00,广东,output,25418.3064768478
2025-01-19 08:00:00,广东,output,39155.02205116382
2025-01-19 08:15:00,广东,output,37015.418061407094
2025-01-19 08:30:00,广东,output,32376.48174457266
2025-01-19 08:45:00,广东,output,30474.588585327234
2025-01-19 09:00:00,广东,output,31587.01759615375
2025-01-19 09:15:00,广东,output,36763.86695908648
2025-01-19 09:30:00,广东,output,40296.26709387075
2025-01-19 09:45:00,广东,output,31539.207456716133
2025-01-19 10:00:00,广东,output,36351.44143106964
2025-01-19 10:15:00,广东,output,32554.041543381012
2025-01-19 10:30:00,广东,output,39321.4015173896
2025-01-19 10:45:00,广东,output,41534.94559941459
2025-01-19 11:00:00,广东,output,36647.23720971796
2025-01-19 11:15:00,广东,output,39722.311232274325
2025-01-19 11:30:00,广东,output,37480.577102158204
2025-01-19 11:45:00,广东,output,36879.11943469229
2025-01-19 12:00:00,广东,output,35538.59875408354
2025-01-19 12:15:00,广东,output,33892.53453867185
2025-01-19 12:30:00,广东,output,32669.079081249678
2025-01-19 12:45:00,广东,output,33328.30531966906
2025-01-19 13:00:00,广东,output,37173.40535741242
2025-01-19 13:15:00,广东,output,34526.89503941253
2025-01-19 13:30:00,广东,output,33732.232107727126
2025-01-19 13:45:00,广东,output,38307.72618962535
2025-01-19 14:00:00,广东,output,35280.055747037375
2025-01-19 14:15:00,广东,output,36751.73261727186
2025-01-19 14:30:00,广东,output,41282.55139101295
2025-01-19 14:45:00,广东,output,39083.922072737216
2025-01-19 15:00:00,广东,output,39671.68241739817
2025-01-19 15:15:00,广东,output,40125.538379664315
2025-01-19 15:30:00,广东,output,35346.96995371105
2025-01-19 15:45:00,广东,output,34876.766236806405
2025-01-19 16:00:00,广东,output,41213.419571573606
2025-01-19 16:15:00,广东,output,36088.66308882358
2025-01-19 16:30:00,广东,output,34081.373963149665
2025-01-19 16:45:00,广东,output,39101.87875714835
2025-01-19 17:00:00,广东,output,34294.53614593786
2025-01-19 17:15:00,广东,output,35571.85289252849
2025-01-19 17:30:00,广东,output,34396.551665026054
2025-01-19 17:45:00,广东,output,34306.25600064248
2025-01-19 18:00:00,广东,output,36718.65558244539
2025-01-19 18:15:00,广东,output,33439.1858408791
2025-01-19 18:30:00,广东,output,38297.267298387815
2025-01-19 18:45:00,广东,output,38911.13814682582
2025-01-19 19:00:00,广东,output,29805.387080468336
2025-01-19 19:15:00,广东,output,33950.03471259241
2025-01-19 19:30:00,广东,output,30880.702538429367
2025-01-19 19:45:00,广东,output,32089.737078077294
2025-01-19 20:00:00,广东,output,28335.716457921015
2025-01-19 20:15:00,广东,output,35043.34304006647
2025-01-19 20:30:00,广东,output,31715.985052299526
2025-01-19 20:45:00,广东,output,34058.14202007975
2025-01-19 21:00:00,广东,output,37160.38257884499
2025-01-19 21:15:00,广东,output,34408.9136975756
2025-01-19 21:30:00,广东,output,33662.64502691585
2025-01-19 21:45:00,广东,output,35342.923409964045
2025-01-19 22:00:00,广东,output,28836.628126321393
2025-01-19 22:15:00,广东,output,30951.475031798458
2025-01-19 22:30:00,广东,output,34469.85947161948
2025-01-19 22:45:00,广东,output,32643.133247577924
2025-01-19 23:00:00,广东,output,18895.236392177827
2025-01-19 23:15:00,广东,output,20152.305242434257
2025-01-19 23:30:00,广东,output,20269.871922304552
2025-01-19 23:45:00,广东,output,19522.477748344572
2025-01-20 00:00:00,广东,output,22550.018303958317
2025-01-20 00:15:00,广东,output,27487.135610669586
2025-01-20 00:30:00,广东,output,24520.609537443837
2025-01-20 00:45:00,广东,output,25891.87061685953
2025-01-20 01:00:00,广东,output,25291.139729221064
2025-01-20 01:15:00,广东,output,26760.344782689474
2025-01-20 01:30:00,广东,output,22880.496077486256
2025-01-20 01:45:00,广东,output,23064.66239640266
2025-01-20 02:00:00,广东,output,25735.597580938524
2025-01-20 02:15:00,广东,output,26508.2879870429
2025-01-20 02:30:00,广东,output,20850.709365017407
2025-01-20 02:45:00,广东,output,27749.12686370911
2025-01-20 03:00:00,广东,output,22688.833046758336
2025-01-20 03:15:00,广东,output,23589.812434124924
2025-01-20 03:30:00,广东,output,23021.954922789882
2025-01-20 03:45:00,广东,output,22110.68011136893
2025-01-20 04:00:00,广东,output,25927.280897171535
2025-01-20 04:15:00,广东,output,24573.593053689037
2025-01-20 04:30:00,广东,output,23150.70580234999
2025-01-20 04:45:00,广东,output,27194.733191873922
2025-01-20 05:00:00,广东,output,26496.04550780413
2025-01-20 05:15:00,广东,output,22977.422671517215
2025-01-20 05:30:00,广东,output,26963.008467955224
2025-01-20 05:45:00,广东,output,22902.18851212058
2025-01-20 06:00:00,广东,output,32351.423364983824
2025-01-20 06:15:00,广东,output,27781.78906863786
2025-01-20 06:30:00,广东,output,31413.78147319631
2025-01-20 06:45:00,广东,output,29177.90375690343
2025-01-20 07:00:00,广东,output,31609.302912803476
2025-01-20 07:15:00,广东,output,34408.180324513705
2025-01-20 07:30:00,广东,output,29822.529604958352
2025-01-20 07:45:00,广东,output,28596.462498257897
2025-01-20 08:00:00,广东,output,43387.283732569435
2025-01-20 08:15:00,广东,output,42625.72038024282
2025-01-20 08:30:00,广东,output,40019.481837248524
2025-01-20 08:45:00,广东,output,43208.866596342574
2025-01-20 09:00:00,广东,output,39647.78572678949
2025-01-20 09:15:00,广东,output,38126.389144360895
2025-01-20 09:30:00,广东,output,37540.2535535029
2025-01-20 09:45:00,广东,output,35851.04475741587
2025-01-20 10:00:00,广东,output,46662.353933942664
2025-01-20 10:15:00,广东,output,44530.672010174734
2025-01-20 10:30:00,广东,output,42371.03798156092
2025-01-20 10:45:00,广东,output,43409.261319000696
2025-01-20 11:00:00,广东,output,37025.39213332425
2025-01-20 11:15:00,广东,output,41955.542107898145
2025-01-20 11:30:00,广东,output,36987.00979098234
2025-01-20 11:45:00,广东,output,42820.45026502402
2025-01-20 12:00:00,广东,output,46050.8721381638
2025-01-20 12:15:00,广东,output,39595.337778973866
2025-01-20 12:30:00,广东,output,46368.9963066848
2025-01-20 12:45:00,广东,output,38401.61397777805
2025-01-20 13:00:00,广东,output,42286.90524299453
2025-01-20 13:15:00,广东,output,39780.459196233474
2025-01-20 13:30:00,广东,output,40739.80660498771
2025-01-20 13:45:00,广东,output,39814.67103708715
2025-01-20 14:00:00,广东,output,44037.36868412297
2025-01-20 14:15:00,广东,output,45304.877458593175
2025-01-20 14:30:00,广东,output,40703.173030948135
