dt,province,type,value
2025-01-14 09:00:00,广东,price,363.7485312146288
2025-01-14 09:15:00,广东,price,366.3992888914594
2025-01-14 09:30:00,广东,price,343.6891889496248
2025-01-14 09:45:00,广东,price,353.9417131007033
2025-01-14 10:00:00,广东,price,358.2101358297276
2025-01-14 10:15:00,广东,price,350.1902367988199
2025-01-14 10:30:00,广东,price,343.82476417613236
2025-01-14 10:45:00,广东,price,331.7714512492407
2025-01-14 11:00:00,广东,price,357.41890102203644
2025-01-14 11:15:00,广东,price,309.12232021666574
2025-01-14 11:30:00,广东,price,330.9137606554869
2025-01-14 11:45:00,广东,price,316.1245227487762
2025-01-14 12:00:00,广东,price,300.7255858527667
2025-01-14 12:15:00,广东,price,309.1521948388075
2025-01-14 12:30:00,广东,price,272.59486821584227
2025-01-14 12:45:00,广东,price,299.86767511693023
2025-01-14 13:00:00,广东,price,297.93266846934483
2025-01-14 13:15:00,广东,price,309.348133359588
2025-01-14 13:30:00,广东,price,271.5178160246453
2025-01-14 13:45:00,广东,price,274.9517196340861
2025-01-14 14:00:00,广东,price,294.2266605720307
2025-01-14 14:15:00,广东,price,272.698485631984
2025-01-14 14:30:00,广东,price,237.65430861489565
2025-01-14 14:45:00,广东,price,237.62033098227755
2025-01-14 15:00:00,广东,price,248.42031111709068
2025-01-14 15:15:00,广东,price,209.0685792804307
2025-01-14 15:30:00,广东,price,251.04385690812236
2025-01-14 15:45:00,广东,price,235.97532115636548
2025-01-14 16:00:00,广东,price,223.7518749020976
2025-01-14 16:15:00,广东,price,208.2627835519551
2025-01-14 16:30:00,广东,price,200.80096353662796
2025-01-14 16:45:00,广东,price,242.63731623892255
2025-01-14 17:00:00,广东,price,198.47267176002367
2025-01-14 17:15:00,广东,price,195.18871583961595
2025-01-14 17:30:00,广东,price,201.804676013497
2025-01-14 17:45:00,广东,price,207.26786002545205
2025-01-14 18:00:00,广东,price,179.38349746561101
2025-01-14 18:15:00,广东,price,188.70257011586176
2025-01-14 18:30:00,广东,price,187.63935852187885
2025-01-14 18:45:00,广东,price,216.90560609213696
2025-01-14 19:00:00,广东,price,185.6881660110954
2025-01-14 19:15:00,广东,price,168.2920602159321
2025-01-14 19:30:00,广东,price,164.06552611297008
2025-01-14 19:45:00,广东,price,173.99981467757883
2025-01-14 20:00:00,广东,price,240.62822367851837
2025-01-14 20:15:00,广东,price,213.7215916112372
2025-01-14 20:30:00,广东,price,223.4224413577002
2025-01-14 20:45:00,广东,price,224.12721416398273
2025-01-14 21:00:00,广东,price,230.41300024919164
2025-01-14 21:15:00,广东,price,227.79369594831908
2025-01-14 21:30:00,广东,price,250.17985047770804
2025-01-14 21:45:00,广东,price,232.20924016759804
2025-01-14 22:00:00,广东,price,277.98194958526824
2025-01-14 22:15:00,广东,price,262.4165989057973
2025-01-14 22:30:00,广东,price,237.64407453037938
2025-01-14 22:45:00,广东,price,240.05731952260123
2025-01-14 23:00:00,广东,price,259.56879936066224
2025-01-14 23:15:00,广东,price,298.46905592876215
2025-01-14 23:30:00,广东,price,266.01707643083677
2025-01-14 23:45:00,广东,price,258.1486395537552
2025-01-15 00:00:00,广东,price,306.3955608225364
2025-01-15 00:15:00,广东,price,298.0566578725499
2025-01-15 00:30:00,广东,price,305.8913702515033
2025-01-15 00:45:00,广东,price,337.7962780778769
2025-01-15 01:00:00,广东,price,344.14332062882926
2025-01-15 01:15:00,广东,price,326.4221155962902
2025-01-15 01:30:00,广东,price,297.7134368261319
2025-01-15 01:45:00,广东,price,315.88265456607934
2025-01-15 02:00:00,广东,price,364.22092205090604
2025-01-15 02:15:00,广东,price,326.5791792067637
2025-01-15 02:30:00,广东,price,392.8194059266071
2025-01-15 02:45:00,广东,price,350.288331252711
2025-01-15 03:00:00,广东,price,371.68764598284446
2025-01-15 03:15:00,广东,price,357.3777742594952
2025-01-15 03:30:00,广东,price,380.6454332541691
2025-01-15 03:45:00,广东,price,347.5506419882101
2025-01-15 04:00:00,广东,price,429.900392160473
2025-01-15 04:15:00,广东,price,412.9495664714841
2025-01-15 04:30:00,广东,price,406.28846928238477
2025-01-15 04:45:00,广东,price,358.79396026264766
2025-01-15 05:00:00,广东,price,400.70084803806185
2025-01-15 05:15:00,广东,price,420.7743105891869
2025-01-15 05:30:00,广东,price,408.4546906160616
2025-01-15 05:45:00,广东,price,376.55040053623134
2025-01-15 06:00:00,广东,price,386.9981248938269
2025-01-15 06:15:00,广东,price,390.9612772398802
2025-01-15 06:30:00,广东,price,387.93124331022784
2025-01-15 06:45:00,广东,price,430.57557671420614
2025-01-15 07:00:00,广东,price,358.1723198524417
2025-01-15 07:15:00,广东,price,409.7109654220836
2025-01-15 07:30:00,广东,price,370.7465151303378
2025-01-15 07:45:00,广东,price,377.36755287988547
2025-01-15 08:00:00,广东,price,346.40787304106954
2025-01-15 08:15:00,广东,price,375.6214517552666
2025-01-15 08:30:00,广东,price,416.8171734092282
2025-01-15 08:45:00,广东,price,391.89902522773946
2025-01-15 09:00:00,广东,price,346.7434471786728
2025-01-15 09:15:00,广东,price,391.053631606241
2025-01-15 09:30:00,广东,price,395.33676339002847
2025-01-15 09:45:00,广东,price,372.7916077394365
2025-01-15 10:00:00,广东,price,390.6949831630518
2025-01-15 10:15:00,广东,price,366.4312824924923
2025-01-15 10:30:00,广东,price,363.65305014585175
2025-01-15 10:45:00,广东,price,333.9324258566742
2025-01-15 11:00:00,广东,price,338.42987422267896
2025-01-15 11:15:00,广东,price,330.217730062342
2025-01-15 11:30:00,广东,price,336.27848456367263
2025-01-15 11:45:00,广东,price,312.1901921274255
2025-01-15 12:00:00,广东,price,302.5619776871797
2025-01-15 12:15:00,广东,price,283.66276999570084
2025-01-15 12:30:00,广东,price,257.05735800067936
2025-01-15 12:45:00,广东,price,319.96609137156764
2025-01-15 13:00:00,广东,price,244.07031585595757
2025-01-15 13:15:00,广东,price,276.26182478539624
2025-01-15 13:30:00,广东,price,280.7781380787287
2025-01-15 13:45:00,广东,price,280.64935580700904
2025-01-15 14:00:00,广东,price,244.33841852803502
2025-01-15 14:15:00,广东,price,255.4242295055995
2025-01-15 14:30:00,广东,price,259.41934139570327
2025-01-15 14:45:00,广东,price,264.6992963150397
2025-01-15 15:00:00,广东,price,263.95814866903055
2025-01-15 15:15:00,广东,price,233.9732049113094
2025-01-15 15:30:00,广东,price,230.57029878169934
2025-01-15 15:45:00,广东,price,211.15474257434343
2025-01-15 16:00:00,广东,price,222.1163860995429
2025-01-15 16:15:00,广东,price,226.74512168436752
2025-01-15 16:30:00,广东,price,209.5513959359236
2025-01-15 16:45:00,广东,price,224.2897097052369
2025-01-15 17:00:00,广东,price,197.55709350010633
2025-01-15 17:15:00,广东,price,216.82727041287166
2025-01-15 17:30:00,广东,price,221.65946365168804
2025-01-15 17:45:00,广东,price,221.3799747057029
2025-01-15 18:00:00,广东,price,202.35688652282602
2025-01-15 18:15:00,广东,price,179.20063696765897
2025-01-15 18:30:00,广东,price,187.7617389471636
2025-01-15 18:45:00,广东,price,211.90314647769458
2025-01-15 19:00:00,广东,price,252.38366348589773
2025-01-15 19:15:00,广东,price,196.59300194045153
2025-01-15 19:30:00,广东,price,212.52417093885597
2025-01-15 19:45:00,广东,price,192.28636622150512
2025-01-15 20:00:00,广东,price,193.91811873657414
2025-01-15 20:15:00,广东,price,199.8711423500089
2025-01-15 20:30:00,广东,price,171.7480200875027
2025-01-15 20:45:00,广东,price,240.46616087971117
2025-01-15 21:00:00,广东,price,184.68671682305296
2025-01-15 21:15:00,广东,price,224.0127572733326
2025-01-15 21:30:00,广东,price,205.72676397434415
2025-01-15 21:45:00,广东,price,211.60171757410114
2025-01-15 22:00:00,广东,price,277.5304531947733
2025-01-15 22:15:00,广东,price,254.02133980062777
2025-01-15 22:30:00,广东,price,230.69207681636593
2025-01-15 22:45:00,广东,price,238.20965735006973
2025-01-15 23:00:00,广东,price,258.8084710809061
2025-01-15 23:15:00,广东,price,273.2471820481702
2025-01-15 23:30:00,广东,price,277.57592918550165
2025-01-15 23:45:00,广东,price,312.029590954319
2025-01-16 00:00:00,广东,price,261.67398468004586
2025-01-16 00:15:00,广东,price,299.303753704841
2025-01-16 00:30:00,广东,price,293.68864614930953
2025-01-16 00:45:00,广东,price,318.93097055433566
2025-01-16 01:00:00,广东,price,332.97826687381996
2025-01-16 01:15:00,广东,price,337.68914867255097
2025-01-16 01:30:00,广东,price,332.78362823055375
2025-01-16 01:45:00,广东,price,307.2420820045813
2025-01-16 02:00:00,广东,price,374.22530992986026
2025-01-16 02:15:00,广东,price,365.9700980923134
2025-01-16 02:30:00,广东,price,368.31059583449485
2025-01-16 02:45:00,广东,price,375.2810034101433
2025-01-16 03:00:00,广东,price,379.06418013169394
2025-01-16 03:15:00,广东,price,400.3305262010046
2025-01-16 03:30:00,广东,price,378.2634695543876
2025-01-16 03:45:00,广东,price,366.3295063581626
2025-01-16 04:00:00,广东,price,386.4704621687766
2025-01-16 04:15:00,广东,price,386.1256650157215
2025-01-16 04:30:00,广东,price,376.21471393663296
2025-01-16 04:45:00,广东,price,419.24031734584827
2025-01-16 05:00:00,广东,price,402.51848993898017
2025-01-16 05:15:00,广东,price,398.48735214556496
2025-01-16 05:30:00,广东,price,404.3580677274355
2025-01-16 05:45:00,广东,price,456.18967296364974
2025-01-16 06:00:00,广东,price,377.3655162280068
2025-01-16 06:15:00,广东,price,383.09922976567447
2025-01-16 06:30:00,广东,price,372.38857965106007
2025-01-16 06:45:00,广东,price,395.3480152312903
2025-01-16 07:00:00,广东,price,401.50295149545406
2025-01-16 07:15:00,广东,price,387.2861322620853
2025-01-16 07:30:00,广东,price,385.7980466658714
2025-01-16 07:45:00,广东,price,399.44067996146947
2025-01-16 08:00:00,广东,price,376.56038388184993
2025-01-16 08:15:00,广东,price,392.80605692210065
2025-01-16 08:30:00,广东,price,408.88722731329597
2025-01-16 08:45:00,广东,price,400.14314977446
2025-01-16 09:00:00,广东,price,388.3309450619588
2025-01-16 09:15:00,广东,price,392.42904634878914
2025-01-16 09:30:00,广东,price,376.3672413210288
2025-01-16 09:45:00,广东,price,367.5378575977927
2025-01-16 10:00:00,广东,price,334.5549385823361
2025-01-16 10:15:00,广东,price,342.1764367272856
2025-01-16 10:30:00,广东,price,339.52628934646214
2025-01-16 10:45:00,广东,price,364.63344653241825
2025-01-16 11:00:00,广东,price,332.81755560213605
2025-01-16 11:15:00,广东,price,339.81706176453815
2025-01-16 11:30:00,广东,price,302.6751673882491
2025-01-16 11:45:00,广东,price,354.5168941950737
2025-01-16 12:00:00,广东,price,291.4603925698648
2025-01-16 12:15:00,广东,price,277.9996671585067
2025-01-16 12:30:00,广东,price,291.2156447035637
2025-01-16 12:45:00,广东,price,349.67531985175015
2025-01-16 13:00:00,广东,price,266.3637581599166
2025-01-16 13:15:00,广东,price,267.6161660603294
2025-01-16 13:30:00,广东,price,270.2760018771544
2025-01-16 13:45:00,广东,price,271.1456878211188
2025-01-16 14:00:00,广东,price,234.37047868397494
2025-01-16 14:15:00,广东,price,252.86426166412264
2025-01-16 14:30:00,广东,price,271.51189816396663
2025-01-16 14:45:00,广东,price,256.2857863095742
2025-01-16 15:00:00,广东,price,207.0660159033456
2025-01-16 15:15:00,广东,price,222.40240378267114
2025-01-16 15:30:00,广东,price,218.2587738793127
2025-01-16 15:45:00,广东,price,230.34811124604133
2025-01-16 16:00:00,广东,price,240.00649305280248
2025-01-16 16:15:00,广东,price,210.4198037011385
2025-01-16 16:30:00,广东,price,211.63436224414835
2025-01-16 16:45:00,广东,price,248.95035599794474
2025-01-16 17:00:00,广东,price,220.93153720452636
2025-01-16 17:15:00,广东,price,214.88904301322387
2025-01-16 17:30:00,广东,price,242.57004967712868
2025-01-16 17:45:00,广东,price,213.20364246697343
2025-01-16 18:00:00,广东,price,160.26945716044955
2025-01-16 18:15:00,广东,price,216.6533151576072
2025-01-16 18:30:00,广东,price,168.159830857627
2025-01-16 18:45:00,广东,price,209.04010737164896
2025-01-16 19:00:00,广东,price,169.1325458885084
2025-01-16 19:15:00,广东,price,194.07030916309478
2025-01-16 19:30:00,广东,price,196.13172677889574
2025-01-16 19:45:00,广东,price,188.00503522645812
2025-01-16 20:00:00,广东,price,206.42041967773216
2025-01-16 20:15:00,广东,price,234.04869402876722
2025-01-16 20:30:00,广东,price,199.1184013783651
2025-01-16 20:45:00,广东,price,224.30027721176697
2025-01-16 21:00:00,广东,price,209.97632908919923
2025-01-16 21:15:00,广东,price,225.49933035350267
2025-01-16 21:30:00,广东,price,235.76610720789427
2025-01-16 21:45:00,广东,price,209.35875354897405
2025-01-16 22:00:00,广东,price,223.76559134178615
2025-01-16 22:15:00,广东,price,259.8375630115777
2025-01-16 22:30:00,广东,price,272.46160798681274
2025-01-16 22:45:00,广东,price,248.4186996102525
2025-01-16 23:00:00,广东,price,264.97183735861375
2025-01-16 23:15:00,广东,price,277.23160324351556
2025-01-16 23:30:00,广东,price,275.2276938650554
2025-01-16 23:45:00,广东,price,278.9761463039728
2025-01-17 00:00:00,广东,price,249.43509799372572
2025-01-17 00:15:00,广东,price,278.61791417668076
2025-01-17 00:30:00,广东,price,283.0953978912629
2025-01-17 00:45:00,广东,price,303.01735257023125
2025-01-17 01:00:00,广东,price,329.5994621826974
2025-01-17 01:15:00,广东,price,338.6055142839328
2025-01-17 01:30:00,广东,price,331.0335394944608
2025-01-17 01:45:00,广东,price,299.86720310250536
2025-01-17 02:00:00,广东,price,378.9400923517012
2025-01-17 02:15:00,广东,price,375.4383660684473
2025-01-17 02:30:00,广东,price,324.8360541994615
2025-01-17 02:45:00,广东,price,356.65410588748364
2025-01-17 03:00:00,广东,price,358.80219041379445
2025-01-17 03:15:00,广东,price,373.4879579026657
2025-01-17 03:30:00,广东,price,391.7768837114922
2025-01-17 03:45:00,广东,price,413.3127634450739
2025-01-17 04:00:00,广东,price,401.62809448129605
2025-01-17 04:15:00,广东,price,392.50123508064655
2025-01-17 04:30:00,广东,price,379.8061170122779
2025-01-17 04:45:00,广东,price,390.2452377986674
2025-01-17 05:00:00,广东,price,423.7880204954731
2025-01-17 05:15:00,广东,price,395.69840749371514
2025-01-17 05:30:00,广东,price,378.8703296019538
2025-01-17 05:45:00,广东,price,364.1987853185743
2025-01-17 06:00:00,广东,price,410.260957348205
2025-01-17 06:15:00,广东,price,404.9457625125548
2025-01-17 06:30:00,广东,price,387.0818365347541
2025-01-17 06:45:00,广东,price,420.52028251414595
2025-01-17 07:00:00,广东,price,388.15704534115423
2025-01-17 07:15:00,广东,price,393.8997007924109
2025-01-17 07:30:00,广东,price,396.259299962948
2025-01-17 07:45:00,广东,price,389.57352778614506
2025-01-17 08:00:00,广东,price,391.3198416934353
2025-01-17 08:15:00,广东,price,409.63284329710393
2025-01-17 08:30:00,广东,price,363.7529024160755
2025-01-17 08:45:00,广东,price,396.3729431479241
2025-01-17 09:00:00,广东,price,374.15385151078357
2025-01-17 09:15:00,广东,price,373.7859547095489
2025-01-17 09:30:00,广东,price,388.14756951613657
2025-01-17 09:45:00,广东,price,371.69662662299794
2025-01-17 10:00:00,广东,price,359.60458523811405
2025-01-17 10:15:00,广东,price,364.3172925914229
2025-01-17 10:30:00,广东,price,339.91269599238785
2025-01-17 10:45:00,广东,price,355.983669216276
2025-01-17 11:00:00,广东,price,320.8661523660395
2025-01-17 11:15:00,广东,price,323.22826891585424
2025-01-17 11:30:00,广东,price,319.4406765806855
2025-01-17 11:45:00,广东,price,335.30351259218986
2025-01-17 12:00:00,广东,price,301.6328941803651
2025-01-17 12:15:00,广东,price,307.8908806863335
2025-01-17 12:30:00,广东,price,299.64965274208504
2025-01-17 12:45:00,广东,price,267.9175797505935
2025-01-17 13:00:00,广东,price,274.7454638117421
2025-01-17 13:15:00,广东,price,275.3888545928843
2025-01-17 13:30:00,广东,price,278.9700142328171
2025-01-17 13:45:00,广东,price,262.2435116160331
2025-01-17 14:00:00,广东,price,226.09060566668978
2025-01-17 14:15:00,广东,price,262.4921328978856
2025-01-17 14:30:00,广东,price,244.52786886931665
2025-01-17 14:45:00,广东,price,253.42488095369995
2025-01-17 15:00:00,广东,price,223.6601202835794
2025-01-17 15:15:00,广东,price,229.1680853658734
2025-01-17 15:30:00,广东,price,220.30361492262915
2025-01-17 15:45:00,广东,price,209.92765009826874
2025-01-17 16:00:00,广东,price,222.87209283692928
2025-01-17 16:15:00,广东,price,201.33505785703375
2025-01-17 16:30:00,广东,price,216.67648923945237
2025-01-17 16:45:00,广东,price,221.6066640595977
2025-01-17 17:00:00,广东,price,191.67116305903153
2025-01-17 17:15:00,广东,price,179.32970468363348
2025-01-17 17:30:00,广东,price,251.92912964815423
2025-01-17 17:45:00,广东,price,192.85197985218466
2025-01-17 18:00:00,广东,price,212.46834317202317
2025-01-17 18:15:00,广东,price,238.78927099140247
2025-01-17 18:30:00,广东,price,215.79815493707787
2025-01-17 18:45:00,广东,price,193.99114382344897
2025-01-17 19:00:00,广东,price,202.06508962039095
2025-01-17 19:15:00,广东,price,186.7552729763162
2025-01-17 19:30:00,广东,price,221.04134591024803
2025-01-17 19:45:00,广东,price,214.73283153226694
2025-01-17 20:00:00,广东,price,203.10894325632128
2025-01-17 20:15:00,广东,price,192.55396347958725
2025-01-17 20:30:00,广东,price,186.97278486828233
2025-01-17 20:45:00,广东,price,233.12773969764018
2025-01-17 21:00:00,广东,price,231.69678446045646
2025-01-17 21:15:00,广东,price,233.58901260800027
2025-01-17 21:30:00,广东,price,212.83034936409808
2025-01-17 21:45:00,广东,price,200.01925981525713
2025-01-17 22:00:00,广东,price,269.2522714942326
2025-01-17 22:15:00,广东,price,250.84078073994456
2025-01-17 22:30:00,广东,price,268.14469320115234
2025-01-17 22:45:00,广东,price,242.28133746968865
2025-01-17 23:00:00,广东,price,269.38173862901067
2025-01-17 23:15:00,广东,price,288.38405902216044
2025-01-17 23:30:00,广东,price,288.7650570827583
2025-01-17 23:45:00,广东,price,290.0694079434669
2025-01-18 00:00:00,广东,price,294.0959749379461
2025-01-18 00:15:00,广东,price,312.29094475301736
2025-01-18 00:30:00,广东,price,322.1819893095344
2025-01-18 00:45:00,广东,price,297.9045597663693
2025-01-18 01:00:00,广东,price,315.612137234771
2025-01-18 01:15:00,广东,price,352.7368565765874
2025-01-18 01:30:00,广东,price,312.7929898392259
2025-01-18 01:45:00,广东,price,338.4714344525416
2025-01-18 02:00:00,广东,price,348.83155378960276
2025-01-18 02:15:00,广东,price,313.1686876703088
2025-01-18 02:30:00,广东,price,372.5718813495716
2025-01-18 02:45:00,广东,price,294.84292740905266
2025-01-18 03:00:00,广东,price,331.0281167835026
2025-01-18 03:15:00,广东,price,381.2572797082682
2025-01-18 03:30:00,广东,price,381.25210209221706
2025-01-18 03:45:00,广东,price,357.95908096110406
2025-01-18 04:00:00,广东,price,389.55898218450875
2025-01-18 04:15:00,广东,price,335.9739394628838
2025-01-18 04:30:00,广东,price,400.74204966785584
2025-01-18 04:45:00,广东,price,391.5970501195158
2025-01-18 05:00:00,广东,price,395.67972556223094
2025-01-18 05:15:00,广东,price,397.00941227166226
2025-01-18 05:30:00,广东,price,406.45766615276744
2025-01-18 05:45:00,广东,price,396.0145521589496
2025-01-18 06:00:00,广东,price,362.5188899453756
2025-01-18 06:15:00,广东,price,443.9266446904504
2025-01-18 06:30:00,广东,price,424.016016388569
2025-01-18 06:45:00,广东,price,374.30110676090345
2025-01-18 07:00:00,广东,price,389.68983801937503
2025-01-18 07:15:00,广东,price,391.871898825786
2025-01-18 07:30:00,广东,price,418.1695739590861
2025-01-18 07:45:00,广东,price,353.4072039225115
2025-01-18 08:00:00,广东,price,376.6223750898481
2025-01-18 08:15:00,广东,price,351.38981151169384
2025-01-18 08:30:00,广东,price,380.9006300618771
2025-01-18 08:45:00,广东,price,377.1525225167458
2025-01-18 09:00:00,广东,price,372.304559466309
2025-01-18 09:15:00,广东,price,358.6131901384711
2025-01-18 09:30:00,广东,price,355.6902102908443
2025-01-18 09:45:00,广东,price,383.1038119539177
2025-01-18 10:00:00,广东,price,359.0934548188516
2025-01-18 10:15:00,广东,price,361.02796685556484
2025-01-18 10:30:00,广东,price,346.4619981901831
2025-01-18 10:45:00,广东,price,338.56522835549623
2025-01-18 11:00:00,广东,price,323.5048548698367
2025-01-18 11:15:00,广东,price,335.90514591162116
2025-01-18 11:30:00,广东,price,282.34631049081514
2025-01-18 11:45:00,广东,price,333.7641431176693
2025-01-18 12:00:00,广东,price,306.18276374669597
2025-01-18 12:15:00,广东,price,301.24301812171456
2025-01-18 12:30:00,广东,price,297.0137315625665
2025-01-18 12:45:00,广东,price,248.67761228135174
2025-01-18 13:00:00,广东,price,265.3210302277398
2025-01-18 13:15:00,广东,price,309.90686971129537
2025-01-18 13:30:00,广东,price,274.37612140111406
2025-01-18 13:45:00,广东,price,267.9722987162536
2025-01-18 14:00:00,广东,price,250.33812391180228
2025-01-18 14:15:00,广东,price,257.0954573725602
2025-01-18 14:30:00,广东,price,263.1764048937893
2025-01-18 14:45:00,广东,price,245.4223967368412
2025-01-18 15:00:00,广东,price,237.78771392921897
2025-01-18 15:15:00,广东,price,262.82233793657247
2025-01-18 15:30:00,广东,price,249.4143378699996
2025-01-18 15:45:00,广东,price,276.0953261984849
2025-01-18 16:00:00,广东,price,200.26205245452184
2025-01-18 16:15:00,广东,price,246.92124977159645
2025-01-18 16:30:00,广东,price,197.58398682310425
2025-01-18 16:45:00,广东,price,220.46878255636543
2025-01-18 17:00:00,广东,price,218.05694795585515
2025-01-18 17:15:00,广东,price,193.19187353300373
2025-01-18 17:30:00,广东,price,205.1667029205787
2025-01-18 17:45:00,广东,price,221.61663942012999
2025-01-18 18:00:00,广东,price,185.79458203376183
2025-01-18 18:15:00,广东,price,233.38766919095295
2025-01-18 18:30:00,广东,price,172.308067505453
2025-01-18 18:45:00,广东,price,238.7938288545677
2025-01-18 19:00:00,广东,price,223.43394006708502
2025-01-18 19:15:00,广东,price,201.6129058445376
2025-01-18 19:30:00,广东,price,195.35405314635855
2025-01-18 19:45:00,广东,price,193.2668521152727
2025-01-18 20:00:00,广东,price,210.68154681641585
2025-01-18 20:15:00,广东,price,212.42754239057962
2025-01-18 20:30:00,广东,price,238.50198455424777
2025-01-18 20:45:00,广东,price,252.77054162924782
2025-01-18 21:00:00,广东,price,233.2769202944254
2025-01-18 21:15:00,广东,price,212.37675212155716
2025-01-18 21:30:00,广东,price,218.37480106862137
2025-01-18 21:45:00,广东,price,225.62750618911954
2025-01-18 22:00:00,广东,price,229.39755789406445
2025-01-18 22:15:00,广东,price,226.42117195785238
2025-01-18 22:30:00,广东,price,291.9425442474605
2025-01-18 22:45:00,广东,price,256.052270518925
2025-01-18 23:00:00,广东,price,257.4554328161409
2025-01-18 23:15:00,广东,price,290.4501668969021
2025-01-18 23:30:00,广东,price,250.55117299361092
2025-01-18 23:45:00,广东,price,252.19785453232674
2025-01-19 00:00:00,广东,price,283.9391519787151
2025-01-19 00:15:00,广东,price,333.09026561730064
2025-01-19 00:30:00,广东,price,294.94239868443253
2025-01-19 00:45:00,广东,price,251.16586026195026
2025-01-19 01:00:00,广东,price,350.08322317376394
2025-01-19 01:15:00,广东,price,319.75427722700493
2025-01-19 01:30:00,广东,price,288.89374439268397
2025-01-19 01:45:00,广东,price,319.54823475098385
2025-01-19 02:00:00,广东,price,360.4200779320981
2025-01-19 02:15:00,广东,price,358.08098333065936
2025-01-19 02:30:00,广东,price,385.96829958329636
2025-01-19 02:45:00,广东,price,332.9446427486014
2025-01-19 03:00:00,广东,price,371.6450805239542
2025-01-19 03:15:00,广东,price,356.7192925470863
2025-01-19 03:30:00,广东,price,339.8668202349103
2025-01-19 03:45:00,广东,price,388.42122556477386
2025-01-19 04:00:00,广东,price,395.86793176139423
2025-01-19 04:15:00,广东,price,392.2761093724209
2025-01-19 04:30:00,广东,price,395.13834424361676
2025-01-19 04:45:00,广东,price,372.89308332467544
2025-01-19 05:00:00,广东,price,376.47868088254296
2025-01-19 05:15:00,广东,price,397.345530072294
2025-01-19 05:30:00,广东,price,419.81681067713913
2025-01-19 05:45:00,广东,price,428.75412533797777
2025-01-19 06:00:00,广东,price,415.90865413614864
2025-01-19 06:15:00,广东,price,400.58348853536194
2025-01-19 06:30:00,广东,price,405.3956785879987
2025-01-19 06:45:00,广东,price,400.2318771865074
2025-01-19 07:00:00,广东,price,376.0737158349183
2025-01-19 07:15:00,广东,price,397.0855301931177
2025-01-19 07:30:00,广东,price,369.896046277137
2025-01-19 07:45:00,广东,price,394.111038106846
2025-01-19 08:00:00,广东,price,419.3246425903703
2025-01-19 08:15:00,广东,price,403.05972483411097
2025-01-19 08:30:00,广东,price,368.1401566937133
2025-01-19 08:45:00,广东,price,385.15395898559825
2025-01-19 09:00:00,广东,price,354.02315188356
2025-01-19 09:15:00,广东,price,369.4604027551106
2025-01-19 09:30:00,广东,price,391.53283444914604
2025-01-19 09:45:00,广东,price,383.7708368848528
2025-01-19 10:00:00,广东,price,399.6828816149067
2025-01-19 10:15:00,广东,price,373.84954805015144
2025-01-19 10:30:00,广东,price,354.0800076215538
2025-01-19 10:45:00,广东,price,363.5429994826659
2025-01-19 11:00:00,广东,price,321.8330410265854
2025-01-19 11:15:00,广东,price,303.3318195685222
2025-01-19 11:30:00,广东,price,351.99743607600254
2025-01-19 11:45:00,广东,price,346.0617340488851
2025-01-19 12:00:00,广东,price,295.1789157081207
2025-01-19 12:15:00,广东,price,305.47871473862676
2025-01-19 12:30:00,广东,price,324.8187837476961
2025-01-19 12:45:00,广东,price,316.9270285241204
2025-01-19 13:00:00,广东,price,244.85607046475394
2025-01-19 13:15:00,广东,price,278.9904959195444
2025-01-19 13:30:00,广东,price,270.76546497998066
2025-01-19 13:45:00,广东,price,296.37810947252154
2025-01-19 14:00:00,广东,price,270.62085477565324
2025-01-19 14:15:00,广东,price,276.3721565635609
2025-01-19 14:30:00,广东,price,227.6421132255959
2025-01-19 14:45:00,广东,price,234.31776931887526
2025-01-19 15:00:00,广东,price,251.57097060405408
2025-01-19 15:15:00,广东,price,217.4564055744964
2025-01-19 15:30:00,广东,price,198.86066226305917
2025-01-19 15:45:00,广东,price,239.94125163362662
2025-01-19 16:00:00,广东,price,202.45309081623668
2025-01-19 16:15:00,广东,price,249.19327502772416
2025-01-19 16:30:00,广东,price,219.32115070132542
2025-01-19 16:45:00,广东,price,216.60264535438947
2025-01-19 17:00:00,广东,price,196.02253953877803
2025-01-19 17:15:00,广东,price,235.2241240496326
2025-01-19 17:30:00,广东,price,210.5785065688896
2025-01-19 17:45:00,广东,price,195.23742700796905
2025-01-19 18:00:00,广东,price,184.11832586789106
2025-01-19 18:15:00,广东,price,198.53053890871564
2025-01-19 18:30:00,广东,price,180.4470632569039
2025-01-19 18:45:00,广东,price,220.57754883357887
2025-01-19 19:00:00,广东,price,167.2405762906085
2025-01-19 19:15:00,广东,price,200.61713680443177
2025-01-19 19:30:00,广东,price,215.61008827285187
2025-01-19 19:45:00,广东,price,210.2498057732863
2025-01-19 20:00:00,广东,price,199.05180016124277
2025-01-19 20:15:00,广东,price,226.60263375568712
2025-01-19 20:30:00,广东,price,195.676671853838
2025-01-19 20:45:00,广东,price,212.94976649161995
2025-01-19 21:00:00,广东,price,242.32615332095236
2025-01-19 21:15:00,广东,price,238.54757747120752
2025-01-19 21:30:00,广东,price,215.78854165295587
2025-01-19 21:45:00,广东,price,253.2392122126325
2025-01-19 22:00:00,广东,price,251.73389142971064
2025-01-19 22:15:00,广东,price,264.85990821878295
2025-01-19 22:30:00,广东,price,280.5820201334649
2025-01-19 22:45:00,广东,price,272.3504109754921
2025-01-19 23:00:00,广东,price,296.5206836163687
2025-01-19 23:15:00,广东,price,277.9716940867373
2025-01-19 23:30:00,广东,price,289.996797907958
